Update_Date,Industry,Symbol,Name,Latest_Price,Max_High,Days_Since_High,Today_Return,Return_5D,Breakout_Margin,Distance_To_High,MA5,MA10,MA20,Klines
2026-05-28,光電業,6116,彩晶,15.7,14.85,1,8.28,45.37,5.72,,13.74,12.01,10.71,"[{""date"": ""04-30"", ""open"": 8.28, ""close"": 8.14, ""low"": 8.13, ""high"": 8.28, ""volume"": 11701910}, {""date"": ""05-04"", ""open"": 8.32, ""close"": 8.27, ""low"": 8.22, ""high"": 8.39, ""volume"": 13914502}, {""date"": ""05-05"", ""open"": 8.32, ""close"": 8.51, ""low"": 8.32, ""high"": 8.58, ""volume"": 20489168}, {""date"": ""05-06"", ""open"": 8.6, ""close"": 8.55, ""low"": 8.39, ""high"": 8.72, ""volume"": 21405510}, {""date"": ""05-07"", ""open"": 8.63, ""close"": 9.4, ""low"": 8.51, ""high"": 9.4, ""volume"": 69575969}, {""date"": ""05-08"", ""open"": 9.37, ""close"": 9.2, ""low"": 9.02, ""high"": 9.77, ""volume"": 83855547}, {""date"": ""05-11"", ""open"": 9.55, ""close"": 9.71, ""low"": 9.4, ""high"": 10.1, ""volume"": 89630689}, {""date"": ""05-12"", ""open"": 9.73, ""close"": 10.65, ""low"": 9.69, ""high"": 10.65, ""volume"": 133927479}, {""date"": ""05-13"", ""open"": 10.85, ""close"": 11.25, ""low"": 10.65, ""high"": 11.7, ""volume"": 496499977}, {""date"": ""05-14"", ""open"": 11.25, ""close"": 10.4, ""low"": 10.3, ""high"": 11.3, ""volume"": 190985044}, {""date"": ""05-15"", ""open"": 10.5, ""close"": 10.25, ""low"": 10.15, ""high"": 11.2, ""volume"": 104556542}, {""date"": ""05-18"", ""open"": 10.25, ""close"": 10.35, ""low"": 9.7, ""high"": 10.4, ""volume"": 57564818}, {""date"": ""05-19"", ""open"": 10.35, ""close"": 10.15, ""low"": 10.05, ""high"": 10.5, ""volume"": 39128429}, {""date"": ""05-20"", ""open"": 10.1, ""close"": 9.85, ""low"": 9.74, ""high"": 10.15, ""volume"": 31619765}, {""date"": ""05-21"", ""open"": 10.0, ""close"": 10.8, ""low"": 10.0, ""high"": 10.8, ""volume"": 86379737}, {""date"": ""05-22"", ""open"": 11.1, ""close"": 11.85, ""low"": 11.05, ""high"": 11.85, ""volume"": 100795639}, {""date"": ""05-25"", ""open"": 13.0, ""close"": 13.0, ""low"": 13.0, ""high"": 13.0, ""volume"": 43534725}, {""date"": ""05-26"", ""open"": 14.3, ""close"": 13.65, ""low"": 13.45, ""high"": 14.3, ""volume"": 476557476}, {""date"": ""05-27"", ""open"": 13.9, ""close"": 14.5, ""low"": 12.9, ""high"": 14.85, ""volume"": 292392532}, {""date"": ""05-28"", ""open"": 14.7, ""close"": 15.7, ""low"": 14.5, ""high"": 15.95, ""volume"": 258769032}]"
2026-05-28,通信網路業,4906,正文,47.4,45.35,1,5.92,21.85,4.52,,43.92,41.22,39.35,"[{""date"": ""04-30"", ""open"": 34.8, ""close"": 34.3, ""low"": 34.2, ""high"": 35.45, ""volume"": 8761623}, {""date"": ""05-04"", ""open"": 34.3, ""close"": 34.25, ""low"": 34.15, ""high"": 35.25, ""volume"": 7893088}, {""date"": ""05-05"", ""open"": 34.5, ""close"": 35.4, ""low"": 33.95, ""high"": 35.5, ""volume"": 9792477}, {""date"": ""05-06"", ""open"": 36.25, ""close"": 35.2, ""low"": 34.25, ""high"": 36.25, ""volume"": 11178034}, {""date"": ""05-07"", ""open"": 37.95, ""close"": 38.7, ""low"": 37.9, ""high"": 38.7, ""volume"": 19981808}, {""date"": ""05-08"", ""open"": 41.5, ""close"": 40.0, ""low"": 39.8, ""high"": 42.55, ""volume"": 123584755}, {""date"": ""05-11"", ""open"": 40.8, ""close"": 40.3, ""low"": 38.85, ""high"": 41.6, ""volume"": 44798902}, {""date"": ""05-12"", ""open"": 40.3, ""close"": 39.5, ""low"": 37.9, ""high"": 40.65, ""volume"": 31217436}, {""date"": ""05-13"", ""open"": 39.0, ""close"": 38.0, ""low"": 38.0, ""high"": 39.2, ""volume"": 12702026}, {""date"": ""05-14"", ""open"": 39.0, ""close"": 39.15, ""low"": 38.35, ""high"": 41.2, ""volume"": 31207414}, {""date"": ""05-15"", ""open"": 40.3, ""close"": 39.15, ""low"": 39.0, ""high"": 41.5, ""volume"": 36507080}, {""date"": ""05-18"", ""open"": 38.45, ""close"": 38.9, ""low"": 38.2, ""high"": 40.35, ""volume"": 15580096}, {""date"": ""05-19"", ""open"": 39.1, ""close"": 38.0, ""low"": 37.8, ""high"": 39.9, ""volume"": 14293023}, {""date"": ""05-20"", ""open"": 37.9, ""close"": 37.6, ""low"": 37.1, ""high"": 38.3, ""volume"": 9671911}, {""date"": ""05-21"", ""open"": 38.1, ""close"": 38.9, ""low"": 38.0, ""high"": 39.65, ""volume"": 12510909}, {""date"": ""05-22"", ""open"": 39.5, ""close"": 40.3, ""low"": 39.05, ""high"": 40.7, ""volume"": 20531185}, {""date"": ""05-25"", ""open"": 41.9, ""close"": 44.3, ""low"": 41.8, ""high"": 44.3, ""volume"": 47111465}, {""date"": ""05-26"", ""open"": 44.45, ""close"": 42.85, ""low"": 42.0, ""high"": 44.45, ""volume"": 43493428}, {""date"": ""05-27"", ""open"": 43.15, ""close"": 44.75, ""low"": 42.25, ""high"": 45.35, ""volume"": 36899328}, {""date"": ""05-28"", ""open"": 46.5, ""close"": 47.4, ""low"": 46.2, ""high"": 49.2, ""volume"": 43321847}]"
2026-05-28,電機機械,1583,程泰,59.1,56.8,239,9.85,25.48,4.04,,51.5,49.72,48.68,"[{""date"": ""04-30"", ""open"": 46.65, ""close"": 46.6, ""low"": 46.6, ""high"": 47.05, ""volume"": 16035}, {""date"": ""05-04"", ""open"": 46.6, ""close"": 46.75, ""low"": 46.5, ""high"": 46.8, ""volume"": 28000}, {""date"": ""05-05"", ""open"": 46.35, ""close"": 47.0, ""low"": 46.35, ""high"": 47.0, ""volume"": 7000}, {""date"": ""05-06"", ""open"": 48.25, ""close"": 48.45, ""low"": 47.0, ""high"": 48.45, ""volume"": 62000}, {""date"": ""05-07"", ""open"": 48.9, ""close"": 48.45, ""low"": 48.45, ""high"": 48.9, ""volume"": 40000}, {""date"": ""05-08"", ""open"": 48.45, ""close"": 47.5, ""low"": 47.0, ""high"": 48.45, ""volume"": 28096}, {""date"": ""05-11"", ""open"": 47.6, ""close"": 49.0, ""low"": 47.6, ""high"": 49.5, ""volume"": 90000}, {""date"": ""05-12"", ""open"": 48.8, ""close"": 48.7, ""low"": 47.9, ""high"": 49.0, ""volume"": 34000}, {""date"": ""05-13"", ""open"": 47.35, ""close"": 47.25, ""low"": 47.15, ""high"": 47.9, ""volume"": 16020}, {""date"": ""05-14"", ""open"": 47.05, ""close"": 46.7, ""low"": 46.7, ""high"": 48.0, ""volume"": 31000}, {""date"": ""05-15"", ""open"": 46.5, ""close"": 48.15, ""low"": 46.45, ""high"": 51.3, ""volume"": 122060}, {""date"": ""05-18"", ""open"": 48.0, ""close"": 49.4, ""low"": 47.55, ""high"": 50.2, ""volume"": 66020}, {""date"": ""05-19"", ""open"": 48.3, ""close"": 47.95, ""low"": 47.95, ""high"": 49.0, ""volume"": 33000}, {""date"": ""05-20"", ""open"": 47.4, ""close"": 47.1, ""low"": 46.65, ""high"": 47.4, ""volume"": 25000}, {""date"": ""05-21"", ""open"": 47.45, ""close"": 47.1, ""low"": 47.1, ""high"": 47.6, ""volume"": 44000}, {""date"": ""05-22"", ""open"": 47.85, ""close"": 47.25, ""low"": 47.25, ""high"": 47.85, ""volume"": 20043}, {""date"": ""05-25"", ""open"": 47.25, ""close"": 47.5, ""low"": 47.25, ""high"": 49.0, ""volume"": 37000}, {""date"": ""05-26"", ""open"": 48.0, ""close"": 49.85, ""low"": 48.0, ""high"": 50.6, ""volume"": 97000}, {""date"": ""05-27"", ""open"": 50.2, ""close"": 53.8, ""low"": 49.85, ""high"": 54.0, ""volume"": 144166}, {""date"": ""05-28"", ""open"": 56.5, ""close"": 59.1, ""low"": 55.0, ""high"": 59.1, ""volume"": 461900}]"
2026-05-28,其他,5284,jpp-KY,459.0,442.0,1,3.85,17.39,3.85,,424.3,399.45,383.48,"[{""date"": ""04-30"", ""open"": 342.0, ""close"": 343.0, ""low"": 333.5, ""high"": 349.5, ""volume"": 1845235}, {""date"": ""05-04"", ""open"": 347.0, ""close"": 344.5, ""low"": 336.0, ""high"": 358.0, ""volume"": 1949172}, {""date"": ""05-05"", ""open"": 349.5, ""close"": 365.5, ""low"": 347.5, ""high"": 368.0, ""volume"": 2352419}, {""date"": ""05-06"", ""open"": 365.5, ""close"": 356.0, ""low"": 345.5, ""high"": 367.5, ""volume"": 2402330}, {""date"": ""05-07"", ""open"": 362.0, ""close"": 377.0, ""low"": 356.0, ""high"": 384.0, ""volume"": 2683282}, {""date"": ""05-08"", ""open"": 377.5, ""close"": 360.0, ""low"": 356.0, ""high"": 389.0, ""volume"": 2987650}, {""date"": ""05-11"", ""open"": 368.0, ""close"": 367.0, ""low"": 355.0, ""high"": 372.0, ""volume"": 1686583}, {""date"": ""05-12"", ""open"": 367.0, ""close"": 382.0, ""low"": 357.0, ""high"": 389.0, ""volume"": 2730715}, {""date"": ""05-13"", ""open"": 378.0, ""close"": 394.0, ""low"": 375.5, ""high"": 405.0, ""volume"": 4054455}, {""date"": ""05-14"", ""open"": 394.5, ""close"": 386.0, ""low"": 380.0, ""high"": 396.5, ""volume"": 2088946}, {""date"": ""05-15"", ""open"": 387.0, ""close"": 376.5, ""low"": 375.0, ""high"": 400.0, ""volume"": 1865068}, {""date"": ""05-18"", ""open"": 369.0, ""close"": 374.5, ""low"": 358.5, ""high"": 375.0, ""volume"": 1009164}, {""date"": ""05-19"", ""open"": 374.5, ""close"": 368.0, ""low"": 365.0, ""high"": 384.5, ""volume"": 1180108}, {""date"": ""05-20"", ""open"": 370.5, ""close"": 363.0, ""low"": 362.0, ""high"": 374.0, ""volume"": 1177279}, {""date"": ""05-21"", ""open"": 383.0, ""close"": 391.0, ""low"": 378.5, ""high"": 396.0, ""volume"": 1689150}, {""date"": ""05-22"", ""open"": 391.0, ""close"": 410.0, ""low"": 389.0, ""high"": 418.5, ""volume"": 2508351}, {""date"": ""05-25"", ""open"": 417.5, ""close"": 408.5, ""low"": 399.0, ""high"": 417.5, ""volume"": 2037200}, {""date"": ""05-26"", ""open"": 408.5, ""close"": 402.0, ""low"": 399.5, ""high"": 415.0, ""volume"": 1283200}, {""date"": ""05-27"", ""open"": 420.0, ""close"": 442.0, ""low"": 415.0, ""high"": 442.0, ""volume"": 1576067}, {""date"": ""05-28"", ""open"": 478.0, ""close"": 459.0, ""low"": 456.0, ""high"": 480.0, ""volume"": 2595960}]"
2026-05-28,半導體業,6239,力成,363.5,353.5,1,6.75,41.17,2.83,,328.0,285.7,255.52,"[{""date"": ""04-30"", ""open"": 205.5, ""close"": 203.0, ""low"": 201.0, ""high"": 210.5, ""volume"": 25695769}, {""date"": ""05-04"", ""open"": 208.0, ""close"": 223.0, ""low"": 208.0, ""high"": 223.0, ""volume"": 27188240}, {""date"": ""05-05"", ""open"": 224.5, ""close"": 227.5, ""low"": 220.0, ""high"": 237.0, ""volume"": 38008645}, {""date"": ""05-06"", ""open"": 236.0, ""close"": 234.5, ""low"": 233.5, ""high"": 250.0, ""volume"": 47586398}, {""date"": ""05-07"", ""open"": 236.0, ""close"": 230.5, ""low"": 226.0, ""high"": 236.0, ""volume"": 22376182}, {""date"": ""05-08"", ""open"": 227.5, ""close"": 222.0, ""low"": 217.5, ""high"": 229.5, ""volume"": 16104397}, {""date"": ""05-11"", ""open"": 225.5, ""close"": 225.5, ""low"": 223.0, ""high"": 231.0, ""volume"": 14708199}, {""date"": ""05-12"", ""open"": 227.5, ""close"": 226.5, ""low"": 219.0, ""high"": 233.0, ""volume"": 17697036}, {""date"": ""05-13"", ""open"": 224.0, ""close"": 232.0, ""low"": 220.0, ""high"": 232.0, ""volume"": 12443958}, {""date"": ""05-14"", ""open"": 233.0, ""close"": 229.0, ""low"": 226.5, ""high"": 236.5, ""volume"": 20144008}, {""date"": ""05-15"", ""open"": 232.5, ""close"": 248.0, ""low"": 231.5, ""high"": 251.5, ""volume"": 55304962}, {""date"": ""05-18"", ""open"": 245.5, ""close"": 250.0, ""low"": 240.0, ""high"": 253.5, ""volume"": 43775938}, {""date"": ""05-19"", ""open"": 246.5, ""close"": 227.0, ""low"": 225.5, ""high"": 246.5, ""volume"": 33399145}, {""date"": ""05-20"", ""open"": 225.0, ""close"": 234.5, ""low"": 224.5, ""high"": 240.5, ""volume"": 20102607}, {""date"": ""05-21"", ""open"": 246.5, ""close"": 257.5, ""low"": 246.5, ""high"": 257.5, ""volume"": 24826698}, {""date"": ""05-22"", ""open"": 283.0, ""close"": 283.0, ""low"": 283.0, ""high"": 283.0, ""volume"": 6909104}, {""date"": ""05-25"", ""open"": 311.0, ""close"": 311.0, ""low"": 311.0, ""high"": 311.0, ""volume"": 3284709}, {""date"": ""05-26"", ""open"": 342.0, ""close"": 342.0, ""low"": 325.5, ""high"": 342.0, ""volume"": 56962619}, {""date"": ""05-27"", ""open"": 343.0, ""close"": 340.5, ""low"": 332.0, ""high"": 353.5, ""volume"": 74653213}, {""date"": ""05-28"", ""open"": 343.5, ""close"": 363.5, ""low"": 341.5, ""high"": 374.5, ""volume"": 67907981}]"
2026-05-28,綠能環保,8473,山林水,45.55,44.5,144,6.3,11.92,2.36,,42.44,39.94,37.36,"[{""date"": ""04-30"", ""open"": 36.5, ""close"": 35.9, ""low"": 35.65, ""high"": 36.5, ""volume"": 785224}, {""date"": ""05-04"", ""open"": 35.75, ""close"": 35.4, ""low"": 35.35, ""high"": 35.9, ""volume"": 716960}, {""date"": ""05-05"", ""open"": 35.6, ""close"": 35.2, ""low"": 34.7, ""high"": 35.6, ""volume"": 887032}, {""date"": ""05-06"", ""open"": 35.2, ""close"": 35.15, ""low"": 35.0, ""high"": 35.4, ""volume"": 560730}, {""date"": ""05-07"", ""open"": 35.2, ""close"": 35.4, ""low"": 35.05, ""high"": 35.55, ""volume"": 457632}, {""date"": ""05-08"", ""open"": 35.7, ""close"": 34.6, ""low"": 34.15, ""high"": 35.7, ""volume"": 888293}, {""date"": ""05-11"", ""open"": 34.6, ""close"": 34.2, ""low"": 34.15, ""high"": 34.6, ""volume"": 648384}, {""date"": ""05-12"", ""open"": 34.2, ""close"": 33.9, ""low"": 33.8, ""high"": 34.2, ""volume"": 613079}, {""date"": ""05-13"", ""open"": 33.85, ""close"": 33.65, ""low"": 33.55, ""high"": 33.95, ""volume"": 403000}, {""date"": ""05-14"", ""open"": 35.4, ""close"": 34.35, ""low"": 34.25, ""high"": 35.7, ""volume"": 761343}, {""date"": ""05-15"", ""open"": 35.2, ""close"": 34.8, ""low"": 34.6, ""high"": 35.6, ""volume"": 590160}, {""date"": ""05-18"", ""open"": 34.8, ""close"": 35.85, ""low"": 34.8, ""high"": 36.15, ""volume"": 815000}, {""date"": ""05-19"", ""open"": 35.9, ""close"": 36.15, ""low"": 35.9, ""high"": 36.65, ""volume"": 582500}, {""date"": ""05-20"", ""open"": 37.75, ""close"": 39.75, ""low"": 37.6, ""high"": 39.75, ""volume"": 3542395}, {""date"": ""05-21"", ""open"": 41.0, ""close"": 40.7, ""low"": 39.2, ""high"": 41.2, ""volume"": 4249130}, {""date"": ""05-22"", ""open"": 40.55, ""close"": 39.8, ""low"": 39.7, ""high"": 40.55, ""volume"": 1492213}, {""date"": ""05-25"", ""open"": 40.05, ""close"": 41.9, ""low"": 40.05, ""high"": 42.3, ""volume"": 2002780}, {""date"": ""05-26"", ""open"": 42.15, ""close"": 42.1, ""low"": 41.2, ""high"": 42.8, ""volume"": 1711469}, {""date"": ""05-27"", ""open"": 42.25, ""close"": 42.85, ""low"": 41.75, ""high"": 43.3, ""volume"": 2026674}, {""date"": ""05-28"", ""open"": 43.8, ""close"": 45.55, ""low"": 43.8, ""high"": 46.95, ""volume"": 3609682}]"
2026-05-28,半導體業,2441,超豐,141.5,139.0,1,4.04,32.86,1.8,,131.8,118.0,105.74,"[{""date"": ""04-30"", ""open"": 87.9, ""close"": 84.0, ""low"": 83.7, ""high"": 88.4, ""volume"": 11825806}, {""date"": ""05-04"", ""open"": 85.5, ""close"": 92.4, ""low"": 85.5, ""high"": 92.4, ""volume"": 17732851}, {""date"": ""05-05"", ""open"": 94.0, ""close"": 94.0, ""low"": 92.4, ""high"": 96.2, ""volume"": 18017153}, {""date"": ""05-06"", ""open"": 96.1, ""close"": 93.2, ""low"": 92.1, ""high"": 97.6, ""volume"": 16712177}, {""date"": ""05-07"", ""open"": 94.0, ""close"": 93.4, ""low"": 92.6, ""high"": 94.2, ""volume"": 5371444}, {""date"": ""05-08"", ""open"": 93.5, ""close"": 90.5, ""low"": 88.6, ""high"": 93.9, ""volume"": 7624374}, {""date"": ""05-11"", ""open"": 91.0, ""close"": 92.4, ""low"": 90.4, ""high"": 93.7, ""volume"": 5784954}, {""date"": ""05-12"", ""open"": 93.0, ""close"": 96.5, ""low"": 91.8, ""high"": 97.2, ""volume"": 18825194}, {""date"": ""05-13"", ""open"": 96.0, ""close"": 97.3, ""low"": 95.0, ""high"": 98.8, ""volume"": 23555558}, {""date"": ""05-14"", ""open"": 97.9, ""close"": 101.0, ""low"": 97.0, ""high"": 104.0, ""volume"": 29104363}, {""date"": ""05-15"", ""open"": 101.5, ""close"": 106.5, ""low"": 101.0, ""high"": 109.5, ""volume"": 36802201}, {""date"": ""05-18"", ""open"": 104.0, ""close"": 103.5, ""low"": 101.5, ""high"": 105.0, ""volume"": 17582001}, {""date"": ""05-19"", ""open"": 103.0, ""close"": 102.0, ""low"": 102.0, ""high"": 105.5, ""volume"": 15173797}, {""date"": ""05-20"", ""open"": 102.5, ""close"": 102.5, ""low"": 100.5, ""high"": 105.0, ""volume"": 10652019}, {""date"": ""05-21"", ""open"": 104.5, ""close"": 106.5, ""low"": 104.5, ""high"": 108.0, ""volume"": 15352504}, {""date"": ""05-22"", ""open"": 110.5, ""close"": 117.0, ""low"": 110.5, ""high"": 117.0, ""volume"": 16121762}, {""date"": ""05-25"", ""open"": 125.0, ""close"": 128.5, ""low"": 122.5, ""high"": 128.5, ""volume"": 24418410}, {""date"": ""05-26"", ""open"": 130.5, ""close"": 136.0, ""low"": 125.0, ""high"": 137.5, ""volume"": 32920748}, {""date"": ""05-27"", ""open"": 139.0, ""close"": 136.0, ""low"": 132.5, ""high"": 139.0, ""volume"": 19182032}, {""date"": ""05-28"", ""open"": 135.5, ""close"": 141.5, ""low"": 135.5, ""high"": 148.0, ""volume"": 17715186}]"
2026-05-28,金融保險,6005,群益證,35.75,35.25,1,2.14,13.13,1.42,,33.68,32.3,31.45,"[{""date"": ""04-30"", ""open"": 28.15, ""close"": 28.05, ""low"": 28.0, ""high"": 28.35, ""volume"": 13372893}, {""date"": ""05-04"", ""open"": 28.2, ""close"": 29.0, ""low"": 28.2, ""high"": 29.25, ""volume"": 29376203}, {""date"": ""05-05"", ""open"": 29.1, ""close"": 29.7, ""low"": 29.05, ""high"": 30.25, ""volume"": 23993419}, {""date"": ""05-06"", ""open"": 30.5, ""close"": 30.0, ""low"": 29.8, ""high"": 30.75, ""volume"": 32502173}, {""date"": ""05-07"", ""open"": 30.45, ""close"": 31.15, ""low"": 30.25, ""high"": 31.8, ""volume"": 31327118}, {""date"": ""05-08"", ""open"": 31.5, ""close"": 30.55, ""low"": 30.3, ""high"": 31.6, ""volume"": 26418421}, {""date"": ""05-11"", ""open"": 30.6, ""close"": 32.25, ""low"": 30.6, ""high"": 32.6, ""volume"": 25793004}, {""date"": ""05-12"", ""open"": 32.4, ""close"": 31.7, ""low"": 31.3, ""high"": 32.9, ""volume"": 19579880}, {""date"": ""05-13"", ""open"": 31.7, ""close"": 32.0, ""low"": 31.2, ""high"": 32.0, ""volume"": 11651709}, {""date"": ""05-14"", ""open"": 32.1, ""close"": 31.6, ""low"": 31.45, ""high"": 32.75, ""volume"": 13077995}, {""date"": ""05-15"", ""open"": 31.75, ""close"": 31.25, ""low"": 31.15, ""high"": 32.35, ""volume"": 12853051}, {""date"": ""05-18"", ""open"": 31.1, ""close"": 30.55, ""low"": 30.2, ""high"": 31.15, ""volume"": 12683928}, {""date"": ""05-19"", ""open"": 30.5, ""close"": 30.65, ""low"": 30.35, ""high"": 31.05, ""volume"": 8505316}, {""date"": ""05-20"", ""open"": 30.6, ""close"": 30.6, ""low"": 30.4, ""high"": 30.95, ""volume"": 5202505}, {""date"": ""05-21"", ""open"": 30.95, ""close"": 31.6, ""low"": 30.9, ""high"": 31.75, ""volume"": 10380775}, {""date"": ""05-22"", ""open"": 31.5, ""close"": 31.9, ""low"": 31.3, ""high"": 32.0, ""volume"": 8184691}, {""date"": ""05-25"", ""open"": 32.25, ""close"": 32.7, ""low"": 32.1, ""high"": 32.75, ""volume"": 11825595}, {""date"": ""05-26"", ""open"": 32.85, ""close"": 33.05, ""low"": 32.5, ""high"": 33.4, ""volume"": 11512154}, {""date"": ""05-27"", ""open"": 33.35, ""close"": 35.0, ""low"": 33.25, ""high"": 35.25, ""volume"": 21396590}, {""date"": ""05-28"", ""open"": 35.85, ""close"": 35.75, ""low"": 35.05, ""high"": 37.2, ""volume"": 20709710}]"
2026-05-28,電機機械,1530,亞崴,35.45,35.1,1,8.41,27.52,1.0,,31.43,29.36,27.83,"[{""date"": ""04-30"", ""open"": 26.65, ""close"": 26.45, ""low"": 26.35, ""high"": 26.65, ""volume"": 13002}, {""date"": ""05-04"", ""open"": 26.5, ""close"": 26.05, ""low"": 26.05, ""high"": 26.5, ""volume"": 46030}, {""date"": ""05-05"", ""open"": 26.05, ""close"": 26.1, ""low"": 25.9, ""high"": 26.2, ""volume"": 35000}, {""date"": ""05-06"", ""open"": 26.1, ""close"": 26.3, ""low"": 25.6, ""high"": 26.55, ""volume"": 65370}, {""date"": ""05-07"", ""open"": 26.5, ""close"": 25.95, ""low"": 25.95, ""high"": 26.5, ""volume"": 39048}, {""date"": ""05-08"", ""open"": 26.2, ""close"": 26.2, ""low"": 25.95, ""high"": 26.2, ""volume"": 15714}, {""date"": ""05-11"", ""open"": 26.35, ""close"": 26.6, ""low"": 26.35, ""high"": 27.0, ""volume"": 49400}, {""date"": ""05-12"", ""open"": 26.6, ""close"": 26.6, ""low"": 26.35, ""high"": 26.6, ""volume"": 50051}, {""date"": ""05-13"", ""open"": 26.9, ""close"": 26.45, ""low"": 26.35, ""high"": 26.9, ""volume"": 49000}, {""date"": ""05-14"", ""open"": 26.45, ""close"": 26.4, ""low"": 26.4, ""high"": 26.8, ""volume"": 26216}, {""date"": ""05-15"", ""open"": 26.4, ""close"": 26.95, ""low"": 26.25, ""high"": 26.95, ""volume"": 89756}, {""date"": ""05-18"", ""open"": 26.7, ""close"": 27.0, ""low"": 26.4, ""high"": 27.0, ""volume"": 48032}, {""date"": ""05-19"", ""open"": 27.0, ""close"": 27.3, ""low"": 26.85, ""high"": 27.3, ""volume"": 31225}, {""date"": ""05-20"", ""open"": 27.25, ""close"": 27.35, ""low"": 26.8, ""high"": 27.35, ""volume"": 35200}, {""date"": ""05-21"", ""open"": 27.4, ""close"": 27.8, ""low"": 27.35, ""high"": 28.45, ""volume"": 69001}, {""date"": ""05-22"", ""open"": 28.2, ""close"": 28.0, ""low"": 27.55, ""high"": 28.2, ""volume"": 73000}, {""date"": ""05-25"", ""open"": 28.5, ""close"": 29.05, ""low"": 28.3, ""high"": 29.45, ""volume"": 481166}, {""date"": ""05-26"", ""open"": 29.75, ""close"": 31.95, ""low"": 29.75, ""high"": 31.95, ""volume"": 481421}, {""date"": ""05-27"", ""open"": 34.5, ""close"": 32.7, ""low"": 32.1, ""high"": 35.1, ""volume"": 2030450}, {""date"": ""05-28"", ""open"": 31.85, ""close"": 35.45, ""low"": 31.8, ""high"": 35.95, ""volume"": 2086028}]"
2026-05-28,建材營造,2535,達欣工,79.2,78.8,1,1.54,4.35,0.51,,77.46,75.9,74.96,"[{""date"": ""04-30"", ""open"": 76.2, ""close"": 72.1, ""low"": 72.1, ""high"": 76.2, ""volume"": 773599}, {""date"": ""05-04"", ""open"": 73.7, ""close"": 73.3, ""low"": 71.8, ""high"": 75.0, ""volume"": 436797}, {""date"": ""05-05"", ""open"": 73.9, ""close"": 72.7, ""low"": 71.8, ""high"": 73.9, ""volume"": 342250}, {""date"": ""05-06"", ""open"": 73.0, ""close"": 73.5, ""low"": 72.3, ""high"": 74.0, ""volume"": 458109}, {""date"": ""05-07"", ""open"": 73.7, ""close"": 75.1, ""low"": 73.2, ""high"": 75.3, ""volume"": 461746}, {""date"": ""05-08"", ""open"": 75.1, ""close"": 74.2, ""low"": 74.2, ""high"": 75.3, ""volume"": 232842}, {""date"": ""05-11"", ""open"": 72.7, ""close"": 74.4, ""low"": 71.3, ""high"": 76.0, ""volume"": 1770425}, {""date"": ""05-12"", ""open"": 73.5, ""close"": 74.8, ""low"": 72.9, ""high"": 76.1, ""volume"": 927421}, {""date"": ""05-13"", ""open"": 74.7, ""close"": 75.0, ""low"": 74.5, ""high"": 76.7, ""volume"": 2555077}, {""date"": ""05-14"", ""open"": 75.1, ""close"": 75.1, ""low"": 75.0, ""high"": 77.0, ""volume"": 905558}, {""date"": ""05-15"", ""open"": 75.2, ""close"": 75.1, ""low"": 74.0, ""high"": 75.8, ""volume"": 511284}, {""date"": ""05-18"", ""open"": 74.6, ""close"": 73.1, ""low"": 73.0, ""high"": 74.7, ""volume"": 513680}, {""date"": ""05-19"", ""open"": 73.3, ""close"": 73.0, ""low"": 72.1, ""high"": 73.8, ""volume"": 370342}, {""date"": ""05-20"", ""open"": 74.3, ""close"": 74.6, ""low"": 72.6, ""high"": 74.7, ""volume"": 552487}, {""date"": ""05-21"", ""open"": 74.6, ""close"": 75.9, ""low"": 74.6, ""high"": 76.0, ""volume"": 792479}, {""date"": ""05-22"", ""open"": 75.9, ""close"": 77.5, ""low"": 75.9, ""high"": 77.6, ""volume"": 898860}, {""date"": ""05-25"", ""open"": 78.5, ""close"": 76.7, ""low"": 76.3, ""high"": 78.7, ""volume"": 582679}, {""date"": ""05-26"", ""open"": 76.7, ""close"": 75.9, ""low"": 75.5, ""high"": 77.3, ""volume"": 312351}, {""date"": ""05-27"", ""open"": 76.3, ""close"": 78.0, ""low"": 75.8, ""high"": 78.8, ""volume"": 903208}, {""date"": ""05-28"", ""open"": 78.1, ""close"": 79.2, ""low"": 78.1, ""high"": 81.0, ""volume"": 814890}]"
